2019-02-22 04:52:09.302  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/org/getOrg/{id}],methods=[GET]}" onto public void com.tsingglobal.system.org.controller.OrganizationController.editOrganization(java.lang.Long,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.302  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/org/viewOrg/{id}],methods=[GET]}" onto public void com.tsingglobal.system.org.controller.OrganizationController.viewOrganization(java.lang.Long)
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/permission/delPermissionByCode],methods=[DELETE]}" onto public void com.tsingglobal.system.permission.controller.PermissionController.delPermissionByCode(java.lang.String,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/permission/listPermissionForTree],methods=[GET]}" onto public void com.tsingglobal.system.permission.controller.PermissionController.listPermissionForTree(javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/permission/getPermissionByPage],methods=[GET]}" onto public void com.tsingglobal.system.permission.controller.PermissionController.listPermissionByPage(int,int,int) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/permission/listPermissionForZTree],methods=[GET]}" onto public void com.tsingglobal.system.permission.controller.PermissionController.listPermissionForZTree(javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/permission/getNewPermission],methods=[GET]}" onto public void com.tsingglobal.system.permission.controller.PermissionController.addPermission()
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/permission/putNewPermission],methods=[POST]}" onto public void com.tsingglobal.system.permission.controller.PermissionController.savePermission(com.tsingglobal.system.permission.domain.PermissionModel,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/permission/putPermission],methods=[POST]}" onto public void com.tsingglobal.system.permission.controller.PermissionController.updatePermission(com.tsingglobal.system.permission.domain.PermissionModel,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/permission/getPermission/{id}],methods=[GET]}" onto public void com.tsingglobal.system.permission.controller.PermissionController.editPermission(java.lang.Long,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/permission/viewPermission/{id}],methods=[GET]}" onto public void com.tsingglobal.system.permission.controller.PermissionController.viewPermission(java.lang.Long,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/permission/delPermission/{id}],methods=[GET]}" onto public void com.tsingglobal.system.permission.controller.PermissionController.delPermission(long[])
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/com.tsingglobal.system.role/putTRole],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.system.role.controller.TRoleController.create(com.tsingglobal.system.role.dto.TRoleDTO) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/com.tsingglobal.system.role/getNewTRole],methods=[GET]}" onto public void com.tsingglobal.system.role.controller.TRoleController.create() throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/com.tsingglobal.system.role/putTRole/{id}],methods=[PUT],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.system.role.controller.TRoleController.updateTRole(java.lang.Long,com.tsingglobal.system.role.dto.TRoleDTO) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/com.tsingglobal.system.role/getTRole/{id}],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.system.role.controller.TRoleController.findById(java.lang.Long) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/com.tsingglobal.system.role/getTRole/{id}],methods=[GET]}" onto public void com.tsingglobal.system.role.controller.TRoleController.edit(java.lang.Long) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/com.tsingglobal.system.role/delTRole/{id}],methods=[DELETE],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.system.role.controller.TRoleController.deleteById(long) throws java.lang.Exception
2019-02-22 04:52:09.318  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/system/user/deleteUserForLogout],methods=[GET]}" onto public void com.tsingglobal.system.user.controller.UserController.deleteUserForLogout(javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse) throws java.lang.Exception
